da,naics,countOsm,countStatcan,osmCompleteness
35211462,812115,1,0,inf
35211463,447,1,1,1.0
35211463,491,1,0,inf
35211463,4481,2,1,2.0
35211463,8111,3,2,1.5
35211463,8123,1,0,inf
35211463,8131,1,1,1.0
35211463,44511,2,3,0.6666666666666666
35211463,44512,2,0,inf
35211463,44611,2,2,1.0
35211463,44711,2,1,2.0
35211463,45321,1,1,1.0
35211463,54194,1,1,1.0
35211463,71394,1,0,inf
35211463,81293,21,0,inf
35211463,532111,1,1,1.0
35211463,541213,1,0,inf
35211463,722511,5,4,1.25
35211463,722512,7,6,1.1666666666666667
35211463,811192,1,0,inf
35211463,812114,1,0,inf
35211465,5221,2,0,inf
35211465,6111,1,0,inf
35211465,7224,1,0,inf
35211465,8123,1,0,inf
35211465,44511,1,0,inf
35211465,44512,1,1,1.0
35211465,44611,1,2,0.5
35211465,44711,1,0,inf
35211465,45322,1,0,inf
35211465,45391,1,0,inf
35211465,81293,10,0,inf
35211465,445291,1,0,inf
35211465,722512,2,0,inf
35211465,812115,2,1,2.0
35211466,491,1,0,inf
35211466,4453,1,1,1.0
35211466,4531,1,1,1.0
35211466,5221,1,2,0.5
35211466,44314,2,3,0.6666666666666666
35211466,44512,1,0,inf
35211466,44611,1,0,inf
35211466,44711,1,0,inf
35211466,81293,14,0,inf
35211466,452110,1,0,inf
35211466,722511,1,3,0.3333333333333333
35211466,722512,4,2,2.0
35211466,812114,1,0,inf
35211466,812115,2,2,1.0
35211179,81293,1,0,inf
35211179,722511,1,0,inf
35211179,722512,1,3,0.3333333333333333
35211180,447,1,0,inf
35211183,8131,2,1,2.0
35211183,81293,2,0,inf
35211196,447,1,1,1.0
35211196,4411,2,7,0.2857142857142857
35211196,5221,2,1,2.0
35211196,8131,1,0,inf
35211196,44131,1,1,1.0
35211196,44411,1,1,1.0
35211196,44512,1,0,inf
35211196,44711,1,0,inf
35211196,45391,1,0,inf
35211196,72111,1,0,inf
35211196,72112,1,0,inf
35211196,81293,99,0,inf
35211196,452110,1,0,inf
35211196,532112,2,0,inf
35211196,722511,2,6,0.3333333333333333
35211196,722512,2,5,0.4
35211205,447,1,1,1.0
35211205,8131,1,0,inf
35211205,81293,2,0,inf
35211205,452110,1,0,inf
35211206,8131,2,0,inf
35211206,71311,1,0,inf
35211206,81293,3,0,inf
35211548,6111,2,0,inf
35211548,81293,2,0,inf
35211419,81293,3,0,inf
35211421,6111,3,0,inf
35211421,81293,6,0,inf
35211422,81293,4,0,inf
35211423,8111,2,0,inf
35211423,8123,1,0,inf
35211423,44511,1,1,1.0
35211423,44512,1,0,inf
35211423,44611,1,1,1.0
35211423,44711,1,0,inf
35211423,71394,1,0,inf
35211423,81293,24,0,inf
35211423,452110,1,0,inf
35211423,522291,1,0,inf
35211423,532111,1,1,1.0
35211423,722511,1,2,0.5
35211423,722512,1,2,0.5
35211423,812114,1,0,inf
35211425,4531,1,0,inf
35211425,8123,1,1,1.0
35211425,44512,1,1,1.0
35211425,44611,1,14,0.07142857142857142
35211425,44711,1,1,1.0
35211425,45391,1,1,1.0
35211425,81293,2,0,inf
35211425,722512,2,1,2.0
35211425,812114,1,0,inf
35211425,812115,2,1,2.0
35211426,491,2,0,inf
35211426,4421,1,0,inf
35211426,5221,1,0,inf
35211426,5312,1,0,inf
35211426,7224,1,0,inf
35211426,8123,1,0,inf
35211426,44412,1,0,inf
35211426,44512,1,0,inf
35211426,44611,1,1,1.0
35211426,44711,1,0,inf
35211426,45322,1,0,inf
35211426,45391,1,0,inf
35211426,71394,2,0,inf
35211426,81293,7,0,inf
35211426,445291,1,1,1.0
35211426,452110,1,0,inf
35211426,722511,1,0,inf
35211426,722512,2,1,2.0
35211426,812114,2,0,inf
35211426,812115,1,0,inf
35211632,111,1,0,inf
35211632,112,1,1,1.0
35211632,4481,1,0,inf
35211632,6111,1,0,inf
35211632,8131,1,0,inf
35211632,81293,1,0,inf
35211496,6111,2,0,inf
35211496,81293,21,0,inf
35211497,6111,1,0,inf
35211497,81293,1,0,inf
35211498,447,3,0,inf
35211498,5221,2,2,1.0
35211498,6111,1,1,1.0
35211498,8111,2,2,1.0
35211498,8131,1,0,inf
35211498,44511,2,0,inf
35211498,44512,1,1,1.0
35211498,44711,1,0,inf
35211498,54111,1,5,0.2
35211498,71394,1,1,1.0
35211498,81293,29,0,inf
35211498,452110,1,0,inf
35211498,522291,2,0,inf
35211498,722511,4,6,0.6666666666666666
35211498,722512,3,3,1.0
35211498,811192,1,0,inf
35211440,6111,2,0,inf
35211440,81293,2,0,inf
35211442,4481,4,0,inf
35211442,4482,1,0,inf
35211442,4531,1,1,1.0
35211442,5312,1,0,inf
35211442,44314,1,0,inf
35211442,44511,2,0,inf
35211442,44512,3,2,1.5
35211442,44521,1,0,inf
35211442,44611,1,2,0.5
35211442,44711,3,0,inf
35211442,53223,1,0,inf
35211442,56151,3,0,inf
35211442,81293,15,0,inf
35211442,522291,1,0,inf
35211442,722511,3,5,0.6
35211442,722512,1,4,0.25
35211442,812114,11,1,11.0
35211442,812115,7,9,0.7777777777777778
35211443,5221,1,1,1.0
35211443,6111,1,0,inf
35211443,8131,1,0,inf
35211443,44611,1,2,0.5
35211443,81293,16,0,inf
35211444,4481,2,0,inf
35211444,4482,1,0,inf
35211444,4531,1,0,inf
35211444,5312,1,2,0.5
35211444,44521,1,0,inf
35211444,45114,1,1,1.0
35211444,81293,5,0,inf
35211444,722511,3,4,0.75
35211444,812114,1,0,inf
35211444,812115,2,1,2.0
35211642,447,2,0,inf
35211642,4411,1,3,0.3333333333333333
35211642,4453,2,1,2.0
35211642,4481,4,4,1.0
35211642,4482,1,1,1.0
35211642,8111,1,4,0.25
35211642,44314,2,2,1.0
35211642,44411,1,1,1.0
35211642,44511,1,0,inf
35211642,45391,1,1,1.0
35211642,81293,22,0,inf
35211642,452110,2,1,2.0
35211642,532111,1,0,inf
35211642,532112,1,0,inf
35211642,722511,3,1,3.0
35211642,722512,3,2,1.5
35211642,811192,1,0,inf
35211642,812114,1,1,1.0
35211642,812115,1,1,1.0
35211643,5221,1,1,1.0
35211643,5312,1,0,inf
35211643,8123,1,0,inf
35211643,44512,1,1,1.0
35211643,44521,1,1,1.0
35211643,44611,1,1,1.0
35211643,44711,1,0,inf
35211643,45322,1,0,inf
35211643,81293,5,0,inf
35211643,541213,1,0,inf
35211643,722511,2,1,2.0
35211643,722512,2,1,2.0
35211643,812115,1,0,inf
35211644,447,1,0,inf
35211644,44511,2,1,2.0
35211644,45321,1,1,1.0
35211644,81293,5,0,inf
35211645,4481,1,1,1.0
35211645,6111,2,0,inf
35211645,8123,1,0,inf
35211645,8131,1,0,inf
35211645,44512,1,0,inf
35211645,44611,1,0,inf
35211645,44711,1,0,inf
35211645,45391,1,1,1.0
35211645,71394,1,1,1.0
35211645,81293,5,0,inf
35211645,452110,1,0,inf
35211645,722511,1,4,0.25
35211645,722512,2,3,0.6666666666666666
35211518,81293,7,0,inf
35211520,8131,1,0,inf
35211523,447,1,0,inf
35211523,4482,1,1,1.0
35211523,4531,1,1,1.0
35211523,5221,2,1,2.0
35211523,8111,1,0,inf
35211523,8123,1,0,inf
35211523,44511,1,1,1.0
35211523,44611,1,1,1.0
35211523,81293,8,0,inf
35211523,452110,1,0,inf
35211523,722511,2,1,2.0
35211523,722512,1,2,0.5
35211523,811192,1,0,inf
35211523,812114,1,0,inf
35211467,447,1,0,inf
35211467,491,1,0,inf
35211467,4421,2,0,inf
35211467,4453,1,1,1.0
35211467,4481,2,2,1.0
35211467,4482,1,0,inf
35211467,5221,3,2,1.5
35211467,5613,2,0,inf
35211467,8111,1,0,inf
35211467,8131,1,1,1.0
35211467,44511,2,2,1.0
35211467,44512,2,0,inf
35211467,44611,1,1,1.0
35211467,44711,2,0,inf
35211467,45322,1,0,inf
35211467,51912,1,0,inf
35211467,56151,1,1,1.0
35211467,71394,1,0,inf
35211467,81293,14,0,inf
35211467,445291,1,0,inf
35211467,452110,1,1,1.0
35211467,522291,2,0,inf
35211467,541213,1,1,1.0
35211467,722512,13,1,13.0
35211467,812114,4,1,4.0
35211467,812115,3,2,1.5
35211468,6111,1,0,inf
35211468,81293,9,0,inf
35211471,6111,1,0,inf
35211471,81293,1,0,inf
35240035,81293,4,0,inf
35240036,81293,1,0,inf
35240037,81293,3,0,inf
35240050,447,1,0,inf
35240050,4411,2,1,2.0
35240050,6111,1,0,inf
35240050,8111,3,5,0.6
35240050,44131,1,0,inf
35240050,81293,7,0,inf
35240050,532112,2,0,inf
35240050,722511,1,1,1.0
35240050,722512,2,1,2.0
35240050,811192,1,0,inf
35240051,8131,1,0,inf
35240051,81293,1,0,inf
35240052,44512,2,0,inf
35240052,44711,2,0,inf
35240052,54111,1,1,1.0
35240052,81293,6,0,inf
35240052,445291,1,0,inf
35240052,522291,2,0,inf
35240052,722511,3,2,1.5
35240052,722512,2,1,2.0
35240052,812115,2,2,1.0
35240053,6111,1,0,inf
35240053,81293,2,0,inf
35211607,8131,1,1,1.0
35211607,81293,1,0,inf
35211608,8131,1,0,inf
35211608,71391,1,0,inf
35211608,81293,1,0,inf
35211609,111,5,0,inf
35211609,112,5,0,inf
35211609,447,2,2,1.0
35211609,491,2,0,inf
35211609,4481,1,0,inf
35211609,4531,1,0,inf
35211609,5312,2,0,inf
35211609,8123,1,0,inf
35211609,8131,2,1,2.0
35211609,44314,1,1,1.0
35211609,44511,1,1,1.0
35211609,44512,1,0,inf
35211609,44611,2,2,1.0
35211609,44711,1,2,0.5
35211609,45391,1,0,inf
35211609,53223,1,0,inf
35211609,54111,1,1,1.0
35211609,54194,1,0,inf
35211609,61161,1,0,inf
35211609,81293,22,0,inf
35211609,445291,1,1,1.0
35211609,541212,1,0,inf
35211609,722511,3,1,3.0
35211609,812114,1,0,inf
35211610,6111,1,0,inf
35211610,8131,1,1,1.0
35211610,81293,3,0,inf
35211611,6244,1,0,inf
35211611,7224,1,0,inf
35211611,722511,1,1,1.0
35211612,447,1,2,0.5
35211612,4453,1,1,1.0
35211612,5221,1,1,1.0
35211612,5312,1,0,inf
35211612,8111,1,1,1.0
35211612,44131,1,0,inf
35211612,44521,1,1,1.0
35211612,45112,1,0,inf
35211612,45322,1,0,inf
35211612,45391,1,0,inf
35211612,81293,9,0,inf
35211612,722512,2,1,2.0
35211612,812115,1,1,1.0
35211794,447,1,0,inf
35211794,8111,1,0,inf
35211794,44512,1,2,0.5
35211794,44711,1,0,inf
35211794,81293,3,0,inf
35211794,811192,1,0,inf
35211501,5221,1,0,inf
35211501,44511,1,1,1.0
35211501,44611,1,2,0.5
35211501,81293,3,0,inf
35211501,722512,1,1,1.0
35211502,6111,1,0,inf
35211502,81293,2,0,inf
35211506,5221,1,0,inf
35211506,6111,2,0,inf
35211506,8123,2,0,inf
35211506,44512,2,1,2.0
35211506,44611,2,4,0.5
35211506,44711,2,1,2.0
35211506,45391,1,0,inf
35211506,81293,8,0,inf
35211506,445291,2,0,inf
35211506,522291,1,0,inf
35211506,722511,3,1,3.0
35211506,722512,8,4,2.0
35211506,812114,1,0,inf
35211506,812115,3,1,3.0
35211507,6111,1,0,inf
35211507,81293,2,0,inf
35211508,8131,1,0,inf
35211508,81293,4,0,inf
35211509,8123,1,1,1.0
35211509,8131,1,0,inf
35211509,44412,1,1,1.0
35211509,44511,1,0,inf
35211509,44512,1,0,inf
35211509,44611,1,2,0.5
35211509,44711,1,0,inf
35211509,52421,1,0,inf
35211509,81293,2,0,inf
35211509,452110,1,0,inf
35211509,722512,3,3,1.0
35211509,812115,1,2,0.5
35211510,81293,2,0,inf
35240098,6111,1,0,inf
35240098,81293,3,0,inf
35211526,6111,2,0,inf
35211526,8131,1,1,1.0
35211526,81293,3,0,inf
35211528,81293,1,0,inf
35211702,111,3,0,inf
35211702,112,3,0,inf
35211702,447,7,2,3.5
35211702,5221,1,2,0.5
35211702,8111,7,5,1.4
35211702,44132,1,1,1.0
35211702,44512,2,1,2.0
35211702,44611,1,0,inf
35211702,44711,2,2,1.0
35211702,51213,1,1,1.0
35211702,54111,2,5,0.4
35211702,72111,10,7,1.4285714285714286
35211702,72112,10,0,inf
35211702,81293,226,0,inf
35211702,445292,1,1,1.0
35211702,541212,1,5,0.2
35211702,722511,20,14,1.4285714285714286
35211702,722512,7,10,0.7
35211702,811192,5,0,inf
35240113,6111,2,0,inf
35240113,81293,4,0,inf
35240114,71391,3,1,3.0
35240114,81293,2,0,inf
35240055,6111,1,0,inf
35240055,81293,3,0,inf
35240374,8131,1,1,1.0
35240374,81293,3,0,inf
35240378,6111,1,0,inf
35240378,51912,1,0,inf
35240378,81293,6,0,inf
35240129,6111,1,0,inf
35240129,81293,1,0,inf
35240130,6111,2,0,inf
35240130,81293,2,0,inf
35240134,6111,2,1,2.0
35240134,81293,22,0,inf
35211630,447,1,0,inf
35211630,491,1,0,inf
35211630,6111,1,0,inf
35211630,8131,1,0,inf
35211630,44131,1,0,inf
35211630,51912,1,0,inf
35211630,81293,6,0,inf
35211630,722511,1,1,1.0
35211631,111,4,0,inf
35211631,112,4,0,inf
35211631,45299,1,0,inf
35211631,81293,2,0,inf
35211870,447,1,0,inf
35211870,6111,2,0,inf
35211870,8111,1,1,1.0
35211870,44411,1,1,1.0
35211870,44512,1,0,inf
35211870,44711,1,0,inf
35211870,71391,1,1,1.0
35211870,81293,11,0,inf
35211870,722511,1,0,inf
35211870,811192,1,0,inf
35211871,6111,1,0,inf
35211871,81293,2,0,inf
35210264,81293,9,0,inf
35210267,6111,2,0,inf
35210267,81293,3,0,inf
35240148,447,2,0,inf
35240148,491,1,1,1.0
35240148,4453,1,2,0.5
35240148,7224,1,0,inf
35240148,8111,1,3,0.3333333333333333
35240148,44411,1,0,inf
35240148,44511,1,1,1.0
35240148,44512,2,0,inf
35240148,44611,1,2,0.5
35240148,44612,2,1,2.0
35240148,44711,2,0,inf
35240148,45322,1,0,inf
35240148,54194,1,0,inf
35240148,81293,13,0,inf
35240148,722511,2,3,0.6666666666666666
35240148,722512,2,6,0.3333333333333333
35240148,811192,1,0,inf
35240152,6111,1,0,inf
35240152,81293,3,0,inf
35240156,54131,1,2,0.5
35240156,81293,6,0,inf
35240157,447,1,0,inf
35240157,71212,1,0,inf
35240157,72111,1,1,1.0
35240157,72112,1,0,inf
35240157,81293,7,0,inf
35240157,561611,1,2,0.5
35230410,6111,1,0,inf
35230410,81293,1,0,inf
35240214,8131,1,1,1.0
35240214,71211,1,0,inf
35240214,81293,5,0,inf
35240215,4481,8,5,1.6
35240215,8131,1,0,inf
35240215,81293,4,0,inf
35240215,445291,1,0,inf
35240215,445292,1,0,inf
35240215,722511,3,1,3.0
35240215,722512,1,2,0.5
35240170,447,1,0,inf
35240170,491,1,0,inf
35240170,4453,2,2,1.0
35240170,5221,1,0,inf
35240170,8123,1,1,1.0
35240170,44511,1,1,1.0
35240170,44512,1,0,inf
35240170,44711,1,0,inf
35240170,45112,1,1,1.0
35240170,56151,1,0,inf
35240170,81293,3,0,inf
35240170,445291,2,0,inf
35240170,452110,1,0,inf
35240170,722511,3,6,0.5
35240170,722512,3,4,0.75
35240229,6111,1,0,inf
35240229,8131,1,0,inf
35240229,81293,2,0,inf
35240184,8123,1,0,inf
35240184,8131,1,1,1.0
35240184,44521,1,0,inf
35240184,81293,9,0,inf
35240184,722512,1,0,inf
35240184,812114,2,0,inf
35240188,81293,2,0,inf
35240189,6111,3,0,inf
35240189,6112,1,0,inf
35240189,44512,1,1,1.0
35240189,44711,1,0,inf
35240189,51912,1,0,inf
35240189,81293,8,0,inf
35240193,4481,1,0,inf
35240193,8131,1,1,1.0
35240193,44511,1,0,inf
35240193,81293,6,0,inf
35240193,541213,1,0,inf
35240193,722511,2,1,2.0
35240193,722512,4,1,4.0
35240194,447,1,0,inf
35240194,8131,1,2,0.5
35240194,81293,6,0,inf
35210269,5221,1,0,inf
35210269,8123,1,0,inf
35210269,44511,1,1,1.0
35210269,44611,1,1,1.0
35210269,81293,1,0,inf
35210269,722512,4,2,2.0
35210269,812115,1,1,1.0
35210272,8123,1,0,inf
35210272,44511,1,0,inf
35210272,44512,1,0,inf
35210272,44611,1,1,1.0
35210272,44711,1,0,inf
35210272,81293,4,0,inf
35210272,722511,1,3,0.3333333333333333
35210272,722512,1,0,inf
35210272,812114,1,0,inf
35210276,6111,1,0,inf
35210276,81293,1,0,inf
35210279,6111,3,0,inf
35210279,81293,6,0,inf
35211551,447,1,0,inf
35211551,5221,3,1,3.0
35211551,8111,1,0,inf
35211551,44314,1,1,1.0
35211551,44511,2,1,2.0
35211551,44612,1,1,1.0
35211551,45391,1,0,inf
35211551,81293,8,0,inf
35211551,451310,1,1,1.0
35211551,452110,1,1,1.0
35211551,722511,1,1,1.0
35211551,722512,4,3,1.3333333333333333
35211551,811192,1,0,inf
35211551,812114,1,0,inf
35240216,4421,1,2,0.5
35240216,4453,1,0,inf
35240216,4481,9,6,1.5
35240216,4482,3,2,1.5
35240216,4531,1,1,1.0
35240216,5221,5,3,1.6666666666666667
35240216,5312,1,1,1.0
35240216,8131,3,1,3.0
35240216,44314,1,0,inf
35240216,44521,1,0,inf
35240216,44611,1,0,inf
35240216,45321,1,0,inf
35240216,51912,1,1,1.0
35240216,52421,1,4,0.25
35240216,54111,1,9,0.1111111111111111
35240216,56151,1,2,0.5
35240216,81293,21,0,inf
35240216,445291,1,0,inf
35240216,722511,12,16,0.75
35240216,812114,2,0,inf
35240216,812115,4,5,0.8
35240217,81293,3,0,inf
35240220,6111,1,0,inf
35240220,6244,1,1,1.0
35240220,8131,1,0,inf
35240220,81293,14,0,inf
35240220,722511,1,1,1.0
35240221,6244,1,0,inf
35240221,44511,1,0,inf
35240221,81293,7,0,inf
35240221,722511,1,0,inf
35240221,722512,3,1,3.0
35240221,812114,1,0,inf
35240222,447,1,0,inf
35240222,4411,4,10,0.4
35240222,4481,1,2,0.5
35240222,5221,1,0,inf
35240222,8111,9,27,0.3333333333333333
35240222,8131,2,0,inf
35240222,44131,1,2,0.5
35240222,44221,3,3,1.0
35240222,44412,1,1,1.0
35240222,44413,1,2,0.5
35240222,44511,1,1,1.0
35240222,44512,1,1,1.0
35240222,44611,1,5,0.2
35240222,44711,1,0,inf
35240222,45114,2,1,2.0
35240222,54111,1,12,0.08333333333333333
35240222,81293,78,0,inf
35240222,451310,1,0,inf
35240222,522291,1,0,inf
35240222,532112,4,0,inf
35240222,722511,2,4,0.5
35240222,722512,3,7,0.42857142857142855
35240222,811192,1,3,0.3333333333333333
35211635,6111,1,0,inf
35240231,6111,1,0,inf
35240231,81293,2,0,inf
35240234,6111,1,0,inf
35240234,81293,1,0,inf
35240237,6111,1,0,inf
35240237,81293,2,0,inf
35240238,6111,1,0,inf
35211646,6111,1,0,inf
35211646,81221,1,2,0.5
35211646,81293,5,0,inf
35211647,5221,1,0,inf
35211647,81293,3,0,inf
35211648,111,10,1,10.0
35211648,112,10,0,inf
35211648,8131,2,0,inf
35211648,44422,1,1,1.0
35211648,81293,3,1,3.0
35211649,111,1,0,inf
35211649,112,1,0,inf
35211649,6111,1,0,inf
35211649,51912,1,0,inf
35211649,81293,5,0,inf
35240246,6111,1,1,1.0
35240246,81293,2,0,inf
35240248,81293,3,0,inf
35240251,8131,1,1,1.0
35240251,81293,3,0,inf
35240252,447,1,0,inf
35240252,5312,1,2,0.5
35240252,7224,2,0,inf
35240252,8123,1,0,inf
35240252,8131,1,0,inf
35240252,44511,2,1,2.0
35240252,44512,1,1,1.0
35240252,44711,1,0,inf
35240252,45112,1,0,inf
35240252,56151,1,1,1.0
35240252,81293,9,0,inf
35240252,445291,1,0,inf
35240252,451310,1,0,inf
35240252,722511,3,6,0.5
35240252,722512,3,6,0.5
35240252,812114,2,0,inf
35240252,812115,1,2,0.5
35240253,81293,6,0,inf
35240253,722511,3,0,inf
35240253,722512,1,0,inf
35240254,447,1,0,inf
35240254,4531,1,1,1.0
35240254,5221,2,0,inf
35240254,6111,1,0,inf
35240254,44611,1,2,0.5
35240254,81293,11,0,inf
35240254,722511,1,1,1.0
35240254,722512,3,4,0.75
35240255,44512,1,1,1.0
35240255,44711,1,0,inf
35240255,81293,11,0,inf
35211663,447,2,2,1.0
35211663,491,1,0,inf
35211663,5221,4,1,4.0
35211663,6111,1,0,inf
35211663,8111,1,2,0.5
35211663,44511,1,0,inf
35211663,44512,1,0,inf
35211663,44611,1,3,0.3333333333333333
35211663,44711,1,2,0.5
35211663,51912,2,0,inf
35211663,81293,7,0,inf
35211663,452110,1,0,inf
35211663,722512,2,5,0.4
35211663,811192,1,0,inf
35211664,6111,1,0,inf
35211664,81293,2,0,inf
35211665,6111,1,0,inf
35211665,81293,2,0,inf
35230475,447,1,1,1.0
35230475,452110,1,0,inf
35240298,6111,1,0,inf
35240298,81293,2,0,inf
35240682,8131,1,0,inf
35240682,81293,7,0,inf
35240684,8131,1,1,1.0
35240684,81293,21,0,inf
35240685,81293,1,0,inf
35240686,6111,1,0,inf
35240686,81293,4,0,inf
35300473,6112,1,0,inf
35300473,22132,1,0,inf
35300473,71211,1,0,inf
35300473,71391,1,1,1.0
35300473,81293,24,0,inf
35300480,4453,1,1,1.0
35300480,44512,1,1,1.0
35300480,44711,1,0,inf
35300480,81293,5,0,inf
35300480,452110,1,0,inf
35300482,6111,1,0,inf
35300482,8131,1,0,inf
35300482,81293,1,0,inf
35300483,447,1,0,inf
35300483,4453,1,1,1.0
35300483,4481,2,2,1.0
35300483,4531,1,0,inf
35300483,5221,3,3,1.0
35300483,7224,3,2,1.5
35300483,8131,1,4,0.25
35300483,44413,1,1,1.0
35300483,45322,1,0,inf
35300483,51912,1,0,inf
35300483,54194,1,1,1.0
35300483,56151,1,2,0.5
35300483,71212,1,0,inf
35300483,71394,1,0,inf
35300483,81293,18,0,inf
35300483,445291,1,0,inf
35300483,445292,1,0,inf
35300483,451310,1,0,inf
35300483,452110,1,0,inf
35300483,722511,2,5,0.4
35300483,722512,2,3,0.6666666666666666
35300483,812114,2,0,inf
35300483,812115,1,2,0.5
35300485,6111,1,0,inf
35300485,81293,10,0,inf
35300487,81293,1,0,inf
35300488,81293,5,0,inf
35300489,447,1,1,1.0
35300489,6111,1,0,inf
35300489,81293,2,0,inf
35300492,6111,1,0,inf
35300492,81293,2,0,inf
35300494,6111,1,0,inf
35300494,81293,4,0,inf
35300495,6111,1,0,inf
35300495,81293,2,0,inf
35300496,447,1,0,inf
35300496,4411,1,0,inf
35300496,44314,1,0,inf
35300496,44511,1,1,1.0
35300496,44512,1,1,1.0
35300496,44611,2,1,2.0
35300496,44711,1,0,inf
35300496,45391,1,1,1.0
35300496,81293,8,0,inf
35300496,532112,1,0,inf
35300496,722512,3,1,3.0
35300496,812114,1,0,inf
35240724,447,9,2,4.5
35240724,4411,6,9,0.6666666666666666
35240724,6244,1,2,0.5
35240724,8111,7,24,0.2916666666666667
35240724,8131,1,3,0.3333333333333333
35240724,44314,1,0,inf
35240724,44411,2,1,2.0
35240724,44512,3,0,inf
35240724,44711,3,1,3.0
35240724,45392,1,0,inf
35240724,71394,1,1,1.0
35240724,72111,3,1,3.0
35240724,72112,3,0,inf
35240724,81293,144,0,inf
35240724,532111,1,0,inf
35240724,532112,6,0,inf
35240724,722511,4,6,0.6666666666666666
35240724,722512,11,9,1.2222222222222223
35240724,811192,4,4,1.0
35240728,111,5,2,2.5
35240728,112,5,1,5.0
35240728,447,3,1,3.0
35240728,1113,1,0,inf
35240728,1114,2,1,2.0
35240728,8111,2,2,1.0
35240728,8123,1,0,inf
35240728,8131,2,0,inf
35240728,44314,1,0,inf
35240728,44422,3,0,inf
35240728,44512,1,1,1.0
35240728,44523,1,0,inf
35240728,44611,1,0,inf
35240728,44711,1,1,1.0
35240728,52421,2,0,inf
35240728,54194,1,2,0.5
35240728,71391,3,2,1.5
35240728,81293,11,0,inf
35240728,722511,2,0,inf
35240728,722512,2,2,1.0
35240728,811192,1,0,inf
35240728,812115,2,1,2.0
35240729,111,2,2,1.0
35240729,112,2,1,2.0
35240729,447,2,0,inf
35240729,8131,1,1,1.0
35240729,44131,1,0,inf
35240729,44422,1,0,inf
35240729,44521,1,0,inf
35240729,71391,1,1,1.0
35240729,81293,9,0,inf
35240730,111,26,6,4.333333333333333
35240730,112,26,0,inf
35240730,447,2,3,0.6666666666666666
35240730,4481,4,28,0.14285714285714285
35240730,6111,1,0,inf
35240730,8131,1,0,inf
35240730,81293,7,0,inf
35240014,7224,1,0,inf
35240014,8131,2,1,2.0
35240014,44132,1,0,inf
35240014,81293,5,0,inf
35240015,491,1,0,inf
35240015,6111,6,0,inf
35240015,8131,1,1,1.0
35240015,81293,13,0,inf
35240026,6111,1,0,inf
35240026,81293,2,0,inf
35240027,81293,1,0,inf
35240027,445291,1,0,inf
35240027,722512,1,0,inf
35240027,812114,1,0,inf
35240028,491,1,0,inf
35240028,4411,3,3,1.0
35240028,4453,2,2,1.0
35240028,4481,12,9,1.3333333333333333
35240028,4482,3,1,3.0
35240028,4531,1,1,1.0
35240028,5221,3,3,1.0
35240028,5312,3,1,3.0
35240028,8111,1,3,0.3333333333333333
35240028,44221,1,0,inf
35240028,44314,2,2,1.0
35240028,44412,1,1,1.0
35240028,44511,1,1,1.0
35240028,44512,3,0,inf
35240028,44611,1,3,0.3333333333333333
35240028,44711,3,0,inf
35240028,45112,3,0,inf
35240028,45322,1,1,1.0
35240028,45391,1,1,1.0
35240028,51111,1,2,0.5
35240028,56151,2,1,2.0
35240028,71394,1,1,1.0
35240028,81293,45,0,inf
35240028,446191,1,1,1.0
35240028,451310,2,1,2.0
35240028,452110,1,1,1.0
35240028,522291,1,0,inf
35240028,532112,3,0,inf
35240028,541213,1,0,inf
35240028,722511,3,3,1.0
35240028,722512,10,5,2.0
35240028,812114,3,0,inf
35240028,812115,3,1,3.0
35240030,6111,2,0,inf
35240030,8131,1,1,1.0
35240030,45114,1,0,inf
35240030,81293,3,0,inf
35240354,8131,3,1,3.0
35240354,81293,4,0,inf
35240738,8131,1,0,inf
35240738,22132,1,0,inf
35240738,81293,1,0,inf
35240740,447,1,0,inf
35240740,4453,1,1,1.0
35240740,5221,1,0,inf
35240740,6111,1,0,inf
35240740,7224,1,1,1.0
35240740,8111,1,0,inf
35240740,44511,1,1,1.0
35240740,44512,1,0,inf
35240740,44611,1,0,inf
35240740,44711,1,0,inf
35240740,45112,1,1,1.0
35240740,81293,10,0,inf
35240740,722512,3,7,0.42857142857142855
35240740,811192,1,0,inf
35240687,6111,2,1,2.0
35240687,7224,1,0,inf
35240687,8131,1,1,1.0
35240687,54194,1,0,inf
35240687,81293,15,1,15.0
35240687,721211,1,0,inf
35240687,812115,1,2,0.5
35240688,5221,1,0,inf
35240688,44611,1,1,1.0
35240688,81293,1,0,inf
35240691,8131,1,0,inf
35240691,81293,6,0,inf
35240696,6111,1,0,inf
35240696,81293,2,0,inf
35240697,81293,3,0,inf
35240698,81293,1,0,inf
35250294,6111,1,0,inf
35250294,8131,1,0,inf
35250294,81293,9,0,inf
35300678,81293,1,0,inf
35300679,81293,3,0,inf
35300679,722511,1,2,0.5
35250051,71212,1,0,inf
35250051,81293,1,0,inf
35212105,111,2,0,inf
35212105,112,2,0,inf
35212105,6111,3,0,inf
35212105,81293,5,0,inf
35212106,81293,10,0,inf
35212107,6111,1,0,inf
35212107,81293,2,0,inf
